Distance (mm),Radius Counts
6660.1975,0
6660.2525000000005,0
6660.3075,0
6660.3625,0
6660.4175,0
6660.4725,0
6660.5275,0
6660.5825,0
6660.6375,0
6660.6925,0
6660.7474999999995,0
6660.8025,0
6660.8575,0
6660.9125,0
6660.9675,0
6661.0225,0
6661.0775,0
6661.1325,0
6661.1875,0
6661.2425,0
6661.297500000001,0
6661.3525,0
6661.4075,0
6661.4625,0
6661.5175,0
6661.5725,0
6661.6275000000005,0
6661.6825,0
6661.7375,0
6661.7925,0
6661.8475,0
6661.9025,0
6661.9575,0
6662.0125,0
6662.0675,0
6662.1224999999995,0
6662.1775,0
6662.2325,0
6662.2875,0
6662.3425,0
6662.3975,0
6662.4525,0
6662.5075,0
6662.5625,0
6662.6175,0
6662.672500000001,0
6662.7275,0
6662.7825,0
6662.8375,0
6662.8925,0
6662.9475,0
6663.0025000000005,0
6663.0575,0
6663.1125,0
6663.1675,0
6663.2225,0
6663.2775,0
6663.3325,0
6663.3875,0
6663.4425,0
6663.4974999999995,0
6663.5525,0
6663.6075,0
6663.6625,0
6663.7175,0
6663.7725,0
6663.8275,0
6663.8825,0
6663.9375,0
6663.9925,0
6664.047500000001,0
6664.1025,0
6664.1575,0
6664.2125,0
6664.2675,0
6664.3225,0
6664.3775000000005,0
6664.4325,0
6664.4875,0
6664.5425,0
6664.5975,0
6664.6525,0
6664.7075,0
6664.7625,0
6664.8175,0
6664.8724999999995,0
6664.9275,0
6664.9825,0
6665.0375,0
6665.0925,0
6665.1475,0
6665.2025,0
6665.2575,0
6665.3125,0
6665.3675,0
6665.422500000001,0
6665.4775,0
6665.5325,0
6665.5875,0
6665.6425,0
6665.6975,0
6665.7525000000005,0
6665.8075,0
6665.8625,0
6665.9175,0
6665.9725,0
6666.0275,0
6666.0825,0
6666.1375,0
6666.1925,0
6666.2474999999995,0
6666.3025,0
6666.3575,0
6666.4125,0
6666.4675,0
6666.5225,0
6666.5775,0
6666.6325,0
6666.6875,0
6666.7425,0
6666.797500000001,0
6666.8525,0
6666.9075,0
6666.9625,0
6667.0175,0
6667.0725,0
6667.1275000000005,0
6667.1825,0
6667.2375,0
6667.2925,0
6667.3475,0
6667.4025,0
6667.4575,0
6667.5125,0
6667.5675,0
6667.6224999999995,0
6667.6775,0
6667.7325,0
6667.7875,0
6667.8425,0
6667.8975,0
6667.9525,0
6668.0075,0
6668.0625,0
6668.1175,0
6668.172500000001,0
6668.2275,0
6668.2825,0
6668.3375,0
6668.3925,0
6668.4475,0
6668.5025000000005,0
6668.5575,0
6668.6125,0
6668.6675,0
6668.7225,0
6668.7775,0
6668.8325,0
6668.8875,0
6668.9425,0
6668.9974999999995,0
6669.0525,0
6669.1075,0
6669.1625,0
6669.2175,0
6669.2725,0
6669.3275,0
6669.3825,0
6669.4375,0
6669.4925,0
6669.547500000001,0
6669.6025,0
6669.6575,0
6669.7125,0
6669.7675,0
6669.8225,0
6669.8775000000005,0
6669.9325,0
6669.9875,0
6670.0425,0
6670.0975,0
6670.1525,0
6670.2075,0
6670.2625,0
6670.3175,0
6670.3724999999995,0
6670.4275,0
6670.4825,0
6670.5375,0
6670.5925,0
6670.6475,0
6670.7025,0
6670.7575,0
6670.8125,0
6670.8675,0
6670.922500000001,0
6670.9775,0
6671.0325,0
6671.0875,0
6671.1425,0
6671.1975,0
6671.2525000000005,0
6671.3075,0
6671.3625,0
6671.4175,0
6671.4725,0
6671.5275,0
6671.5825,0
6671.6375,0
6671.6925,0
6671.7474999999995,0
6671.8025,0
6671.8575,0
6671.9125,0
6671.9675,0
6672.0225,0
6672.0775,0
6672.1325,0
6672.1875,0
6672.2425,0
6672.297500000001,0
6672.3525,0
6672.4075,0
6672.4625,0
6672.5175,0
6672.5725,0
6672.6275000000005,0
6672.6825,0
6672.7375,0
6672.7925,0
6672.8475,0
6672.9025,0
6672.9575,0
6673.0125,0
6673.0675,0
6673.1224999999995,0
6673.1775,0
6673.2325,0
6673.2875,0
6673.3425,0
6673.3975,0
6673.4525,0
6673.5075,0
6673.5625,0
6673.6175,0
6673.672500000001,0
6673.7275,0
6673.7825,0
6673.8375,0
6673.8925,0
6673.9475,0
6674.0025000000005,0
6674.0575,0
6674.1125,0
6674.1675,0
6674.2225,0
6674.2775,0
6674.3325,0
6674.3875,0
6674.4425,0
6674.4974999999995,0
6674.5525,0
6674.6075,0
6674.6625,0
6674.7175,0
6674.7725,0
6674.8275,0
6674.8825,0
6674.9375,0
6674.9925,0
6675.047500000001,0
6675.1025,0
6675.1575,0
6675.2125,0
6675.2675,0
6675.3225,0
6675.3775000000005,0
6675.4325,0
6675.4875,0
6675.5425,0
6675.5975,0
6675.6525,0
6675.7075,0
6675.7625,0
6675.8175,0
6675.8724999999995,0
6675.9275,0
6675.9825,0
6676.0375,0
6676.0925,0
6676.1475,0
6676.2025,0
6676.2575,0
6676.3125,0
6676.3675,0
6676.422500000001,0
6676.4775,0
6676.5325,0
6676.5875,0
6676.6425,0
6676.6975,0
6676.7525000000005,0
6676.8075,0
6676.8625,0
6676.9175,0
6676.9725,0
6677.0275,0
6677.0825,0
6677.1375,0
6677.1925,0
6677.2474999999995,0
6677.3025,0
6677.3575,0
6677.4125,0
6677.4675,0
6677.5225,0
6677.5775,0
6677.6325,0
6677.6875,0
6677.7425,0
6677.797500000001,0
6677.8525,0
6677.9075,0
6677.9625,0
6678.0175,0
6678.0725,0
6678.1275000000005,0
6678.1825,0
6678.2375,0
6678.2925,0
6678.3475,0
6678.4025,0
6678.4575,0
6678.5125,0
6678.5675,0
6678.6224999999995,0
6678.6775,0
6678.7325,0
6678.7875,0
6678.8425,0
6678.8975,0
6678.9525,0
6679.0075,0
6679.0625,0
6679.1175,0
6679.172500000001,0
6679.2275,0
6679.2825,0
6679.3375,0
6679.3925,0
6679.4475,0
6679.5025000000005,0
6679.5575,0
6679.6125,0
6679.6675,0
6679.7225,0
6679.7775,0
6679.8325,0
6679.8875,0
6679.9425,0
6679.9974999999995,0
6680.0525,0
6680.1075,0
6680.1625,0
6680.2175,0
6680.2725,0
6680.3275,0
6680.3825,0
6680.4375,0
6680.4925,0
6680.547500000001,0
6680.6025,0
6680.6575,0
6680.7125,0
6680.7675,0
6680.8225,0
6680.8775000000005,0
6680.9325,0
6680.9875,0
6681.0425,0
6681.0975,0
6681.1525,0
6681.2075,0
6681.2625,0
6681.3175,0
6681.3724999999995,0
6681.4275,0
6681.4825,0
6681.5375,0
6681.5925,0
6681.6475,0
6681.7025,0
6681.7575,0
6681.8125,0
6681.8675,0
6681.922500000001,0
6681.9775,0
6682.0325,0
6682.0875,0
6682.1425,0
6682.1975,0
6682.2525000000005,0
6682.3075,0
6682.3625,0
6682.4175,0
6682.4725,0
6682.5275,0
6682.5825,0
6682.6375,0
6682.6925,0
6682.7474999999995,0
6682.8025,0
6682.8575,0
6682.9125,0
6682.9675,0
6683.0225,0
6683.0775,0
6683.1325,0
6683.1875,0
6683.2425,0
6683.297500000001,0
6683.3525,0
6683.4075,0
6683.4625,0
6683.5175,0
6683.5725,0
6683.6275000000005,0
6683.6825,0
6683.7375,0
6683.7925,0
6683.8475,0
6683.9025,0
6683.9575,0
6684.0125,0
6684.0675,0
6684.1224999999995,0
6684.1775,0
6684.2325,0
6684.2875,0
6684.3425,0
6684.3975,0
6684.4525,0
6684.5075,0
6684.5625,0
6684.6175,0
6684.672500000001,0
6684.7275,0
6684.7825,0
6684.8375,0
6684.8925,0
6684.9475,0
6685.0025000000005,0
6685.0575,0
6685.1125,0
6685.1675,0
6685.2225,0
6685.2775,0
6685.3325,0
6685.3875,0
6685.4425,0
6685.4974999999995,0
6685.5525,0
6685.6075,0
6685.6625,0
6685.7175,0
6685.7725,0
6685.8275,0
6685.8825,0
6685.9375,0
6685.9925,0
6686.047500000001,0
6686.1025,0
6686.1575,0
6686.2125,0
6686.2675,0
6686.3225,0
6686.3775000000005,0
6686.4325,0
6686.4875,0
6686.5425,0
6686.5975,0
6686.6525,0
6686.7075,0
6686.7625,0
6686.8175,0
6686.8724999999995,0
6686.9275,0
6686.9825,0
6687.0375,0
6687.0925,0
6687.1475,0
6687.2025,0
6687.2575,0
6687.3125,0
6687.3675,0
6687.422500000001,0
6687.4775,0
6687.5325,0
6687.5875,0
6687.6425,0
6687.6975,0
6687.7525000000005,0
6687.8075,0
6687.8625,0
6687.9175,0
6687.9725,0
6688.0275,0
6688.0825,0
6688.1375,0
6688.1925,0
6688.2474999999995,0
6688.3025,0
6688.3575,0
6688.4125,0
6688.4675,0
6688.5225,0
6688.5775,0
6688.6325,0
6688.6875,0
6688.7425,0
6688.797500000001,0
6688.8525,0
6688.9075,0
6688.9625,0
6689.0175,0
6689.0725,0
6689.1275000000005,0
6689.1825,0
6689.2375,0
6689.2925,0
6689.3475,0
6689.4025,0
6689.4575,0
6689.5125,0
6689.5675,0
6689.6224999999995,0
6689.6775,0
6689.7325,0
6689.7875,0
6689.8425,0
6689.8975,0
6689.9525,0
6690.0075,0
6690.0625,0
6690.1175,0
6690.172500000001,0
6690.2275,0
6690.2825,0
6690.3375,0
6690.3925,0
6690.4475,0
6690.5025000000005,0
6690.5575,0
6690.6125,0
6690.6675,0
6690.7225,0
6690.7775,0
6690.8325,0
6690.8875,0
6690.9425,0
6690.9974999999995,0
6691.0525,0
6691.1075,0
6691.1625,0
6691.2175,0
6691.2725,0
6691.3275,0
6691.3825,0
6691.4375,0
6691.4925,0
6691.547500000001,0
6691.6025,0
6691.6575,0
6691.7125,0
6691.7675,0
6691.8225,0
6691.8775000000005,0
6691.9325,0
6691.9875,0
6692.0425,0
6692.0975,0
6692.1525,0
6692.2075,0
6692.2625,0
6692.3175,0
6692.3724999999995,0
6692.4275,0
6692.4825,0
6692.5375,0
6692.5925,0
6692.6475,0
6692.7025,0
6692.7575,0
6692.8125,0
6692.8675,0
6692.922500000001,0
6692.9775,0
6693.0325,0
6693.0875,0
6693.1425,0
6693.1975,0
6693.2525000000005,0
6693.3075,0
6693.3625,0
6693.4175,0
6693.4725,0
6693.5275,0
6693.5825,0
6693.6375,0
6693.6925,0
6693.7474999999995,0
6693.8025,0
6693.8575,0
6693.9125,0
6693.9675,0
6694.0225,0
6694.0775,0
6694.1325,0
6694.1875,0
6694.2425,0
6694.297500000001,0
6694.3525,0
6694.4075,0
6694.4625,0
6694.5175,0
6694.5725,0
6694.6275000000005,0
6694.6825,0
6694.7375,0
6694.7925,0
6694.8475,0
6694.9025,0
6694.9575,0
6695.0125,0
6695.0675,0
6695.1224999999995,0
6695.1775,0
6695.2325,0
6695.2875,0
6695.3425,0
6695.3975,0
6695.4525,0
6695.5075,0
6695.5625,0
6695.6175,0
6695.672500000001,0
6695.7275,0
6695.7825,0
6695.8375,0
6695.8925,0
6695.9475,0
6696.0025000000005,0
6696.0575,0
6696.1125,0
6696.1675,0
6696.2225,0
6696.2775,0
6696.3325,0
6696.3875,0
6696.4425,0
6696.4974999999995,0
6696.5525,0
6696.6075,0
6696.6625,0
6696.7175,0
6696.7725,0
6696.8275,0
6696.8825,0
6696.9375,0
6696.9925,0
6697.047500000001,0
6697.1025,0
6697.1575,0
6697.2125,0
6697.2675,0
6697.3225,0
6697.3775000000005,0
6697.4325,0
6697.4875,0
6697.5425,0
6697.5975,0
6697.6525,0
6697.7075,0
6697.7625,0
6697.8175,0
6697.8724999999995,0
6697.9275,0
6697.9825,0
6698.0375,0
6698.0925,0
6698.1475,0
6698.2025,0
6698.2575,0
6698.3125,0
6698.3675,0
6698.422500000001,0
6698.4775,0
6698.5325,0
6698.5875,0
6698.6425,0
6698.6975,0
6698.7525000000005,0
6698.8075,0
6698.8625,0
6698.9175,0
6698.9725,0
6699.0275,0
6699.0825,0
6699.1375,0
6699.1925,0
6699.2474999999995,0
6699.3025,0
6699.3575,0
6699.4125,0
6699.4675,0
6699.5225,0
6699.5775,0
6699.6325,0
6699.6875,0
6699.7425,0
6699.797500000001,0
6699.8525,0
6699.9075,0
6699.9625,0
6700.0175,0
6700.0725,0
6700.1275000000005,0
6700.1825,0
6700.2375,0
6700.2925,0
6700.3475,0
6700.4025,0
6700.4575,0
6700.5125,0
6700.5675,0
6700.6224999999995,0
6700.6775,0
6700.7325,0
6700.7875,0
6700.8425,0
6700.8975,0
6700.9525,0
6701.0075,0
6701.0625,0
6701.1175,0
6701.172500000001,0
6701.2275,0
6701.2825,0
6701.3375,0
6701.3925,0
6701.4475,0
6701.5025000000005,0
6701.5575,0
6701.6125,0
6701.6675,0
6701.7225,0
6701.7775,0
6701.8325,0
6701.8875,0
6701.9425,0
6701.9974999999995,0
6702.0525,0
6702.1075,0
6702.1625,0
6702.2175,0
6702.2725,0
6702.3275,0
6702.3825,0
6702.4375,0
6702.4925,0
6702.547500000001,0
6702.6025,0
6702.6575,0
6702.7125,0
6702.7675,0
6702.8225,0
6702.8775000000005,0
6702.9325,0
6702.9875,0
6703.0425,0
6703.0975,0
6703.1525,0
6703.2075,0
6703.2625,0
6703.3175,0
6703.3724999999995,0
6703.4275,0
6703.4825,0
6703.5375,0
6703.5925,0
6703.6475,0
6703.7025,0
6703.7575,0
6703.8125,0
6703.8675,0
6703.922500000001,0
6703.9775,0
6704.0325,0
6704.0875,0
6704.1425,0
6704.1975,0
6704.2525000000005,0
6704.3075,0
6704.3625,0
6704.4175,0
6704.4725,0
6704.5275,0
6704.5825,0
6704.6375,0
6704.6925,0
6704.7474999999995,0
6704.8025,0
6704.8575,0
6704.9125,0
6704.9675,0
6705.0225,0
6705.0775,0
6705.1325,0
6705.1875,0
6705.2425,0
6705.297500000001,0
6705.3525,0
6705.4075,0
6705.4625,0
6705.5175,0
6705.5725,0
6705.6275000000005,0
6705.6825,0
6705.7375,0
6705.7925,0
6705.8475,0
6705.9025,0
6705.9575,0
6706.0125,0
6706.0675,0
6706.1224999999995,0
6706.1775,0
6706.2325,0
6706.2875,0
6706.3425,0
6706.3975,0
6706.4525,0
6706.5075,0
6706.5625,0
6706.6175,0
6706.672500000001,0
6706.7275,0
6706.7825,0
6706.8375,0
6706.8925,0
6706.9475,0
6707.0025000000005,0
6707.0575,0
6707.1125,0
6707.1675,0
6707.2225,0
6707.2775,0
6707.3325,0
6707.3875,0
6707.4425,0
6707.4974999999995,0
6707.5525,0
6707.6075,0
6707.6625,0
6707.7175,0
6707.7725,0
6707.8275,0
6707.8825,0
6707.9375,0
6707.9925,0
6708.047500000001,0
6708.1025,0
6708.1575,0
6708.2125,0
6708.2675,0
6708.3225,0
6708.3775000000005,0
6708.4325,0
6708.4875,0
6708.5425,0
6708.5975,0
6708.6525,0
6708.7075,0
6708.7625,0
6708.8175,0
6708.8724999999995,0
6708.9275,0
6708.9825,0
6709.0375,0
6709.0925,0
6709.1475,0
6709.2025,0
6709.2575,0
6709.3125,0
6709.3675,0
6709.422500000001,0
6709.4775,0
6709.5325,0
6709.5875,0
6709.6425,0
6709.6975,0
6709.7525000000005,0
6709.8075,0
6709.8625,0
6709.9175,0
6709.9725,0
6710.0275,0
6710.0825,0
6710.1375,0
6710.1925,0
6710.2474999999995,0
6710.3025,0
6710.3575,0
6710.4125,0
6710.4675,0
6710.5225,0
6710.5775,0
6710.6325,0
6710.6875,0
6710.7425,0
6710.797500000001,0
6710.8525,0
6710.9075,0
6710.9625,0
6711.0175,0
6711.0725,0
6711.1275000000005,0
6711.1825,0
6711.2375,0
6711.2925,0
6711.3475,0
6711.4025,0
6711.4575,0
6711.5125,0
6711.5675,0
6711.6224999999995,0
6711.6775,0
6711.7325,0
6711.7875,0
6711.8425,0
6711.8975,0
6711.9525,0
6712.0075,0
6712.0625,0
6712.1175,0
6712.172500000001,0
6712.2275,0
6712.2825,0
6712.3375,0
6712.3925,0
6712.4475,0
6712.5025000000005,0
6712.5575,0
6712.6125,0
6712.6675,0
6712.7225,0
6712.7775,0
6712.8325,0
6712.8875,0
6712.9425,0
6712.9974999999995,0
6713.0525,0
6713.1075,0
6713.1625,0
6713.2175,0
6713.2725,0
6713.3275,0
6713.3825,0
6713.4375,0
6713.4925,0
6713.547500000001,0
6713.6025,0
6713.6575,0
6713.7125,0
6713.7675,0
6713.8225,0
6713.8775000000005,0
6713.9325,0
6713.9875,0
6714.0425,0
6714.0975,0
6714.1525,0
6714.2075,0
6714.2625,0
6714.3175,0
6714.3724999999995,0
6714.4275,0
6714.4825,0
6714.5375,0
6714.5925,0
6714.6475,0
6714.7025,0
6714.7575,0
6714.8125,0
6714.8675,0
6714.922500000001,0
6714.9775,0
6715.0325,0
6715.0875,0
6715.1425,0
6715.1975,0
6715.2525000000005,0
6715.3075,0
6715.3625,0
6715.4175,0
6715.4725,0
6715.5275,0
6715.5825,0
6715.6375,0
6715.6925,0
6715.7474999999995,0
6715.8025,0
6715.8575,0
6715.9125,0
6715.9675,0
6716.0225,0
6716.0775,0
6716.1325,0
6716.1875,0
6716.2425,0
6716.297500000001,0
6716.3525,0
6716.4075,0
6716.4625,0
6716.5175,0
6716.5725,0
6716.6275000000005,0
6716.6825,0
6716.7375,0
6716.7925,0
6716.8475,0
6716.9025,0
6716.9575,0
6717.0125,0
6717.0675,0
6717.1224999999995,0
6717.1775,0
6717.2325,0
6717.2875,0
6717.3425,0
6717.3975,0
6717.4525,0
6717.5075,0
6717.5625,0
6717.6175,0
6717.672500000001,0
6717.7275,0
6717.7825,0
6717.8375,0
6717.8925,0
6717.9475,0
6718.0025000000005,0
6718.0575,0
6718.1125,0
6718.1675,0
6718.2225,0
6718.2775,0
6718.3325,0
6718.3875,0
6718.4425,0
6718.4974999999995,0
6718.5525,0
6718.6075,0
6718.6625,0
6718.7175,0
6718.7725,0
6718.8275,0
6718.8825,0
6718.9375,0
6718.9925,0
6719.047500000001,0
6719.1025,0
6719.1575,0
6719.2125,0
6719.2675,0
6719.3225,0
6719.3775000000005,0
6719.4325,0
6719.4875,0
6719.5425,0
6719.5975,0
6719.6525,0
6719.7075,0
6719.7625,0
6719.8175,0
6719.8724999999995,0
6719.9275,0
6719.9825,0
6720.0375,0
6720.0925,0
6720.1475,0
6720.2025,0
6720.2575,0
6720.3125,0
6720.3675,0
6720.422500000001,0
6720.4775,0
6720.5325,0
6720.5875,0
6720.6425,0
6720.6975,0
6720.7525000000005,0
6720.8075,0
6720.8625,0
6720.9175,0
6720.9725,0
6721.0275,0
6721.0825,0
6721.1375,0
6721.1925,0
6721.2474999999995,0
6721.3025,0
6721.3575,0
6721.4125,0
6721.4675,0
6721.5225,0
6721.5775,0
6721.6325,0
6721.6875,0
6721.7425,0
6721.797500000001,0
6721.8525,0
6721.9075,0
6721.9625,0
6722.0175,0
6722.0725,0
6722.1275000000005,0
6722.1825,0
6722.2375,0
6722.2925,0
6722.3475,0
6722.4025,0
6722.4575,0
6722.5125,0
6722.5675,0
6722.6224999999995,0
6722.6775,0
6722.7325,0
6722.7875,0
6722.8425,0
6722.8975,0
6722.9525,0
6723.0075,0
6723.0625,0
6723.1175,0
6723.172500000001,0
6723.2275,0
6723.2825,0
6723.3375,0
6723.3925,0
6723.4475,0
6723.5025000000005,0
6723.5575,0
6723.6125,0
6723.6675,0
6723.7225,0
6723.7775,0
6723.8325,0
6723.8875,0
6723.9425,0
6723.9974999999995,0
6724.0525,0
6724.1075,0
6724.1625,0
6724.2175,0
6724.2725,0
6724.3275,0
6724.3825,0
6724.4375,0
6724.4925,0
6724.547500000001,0
6724.6025,0
6724.6575,0
6724.7125,0
6724.7675,0
6724.8225,0
6724.8775000000005,0
6724.9325,0
6724.9875,0
6725.0425,0
6725.0975,0
6725.1525,0
6725.2075,0
6725.2625,0
6725.3175,0
6725.3724999999995,0
6725.4275,0
6725.4825,0
6725.5375,0
6725.5925,0
6725.6475,0
6725.7025,0
6725.7575,0
6725.8125,0
6725.8675,0
6725.922500000001,0
6725.9775,0
6726.0325,0
6726.0875,0
6726.1425,0
6726.1975,0
6726.2525000000005,0
6726.3075,0
6726.3625,0
6726.4175,0
6726.4725,0
6726.5275,0
6726.5825,0
6726.6375,0
6726.6925,0
6726.7474999999995,0
6726.8025,0
6726.8575,0
6726.9125,0
6726.9675,0
6727.0225,0
6727.0775,0
6727.1325,0
6727.1875,0
6727.2425,0
6727.297500000001,0
6727.3525,0
6727.4075,0
6727.4625,0
6727.5175,0
6727.5725,0
6727.6275000000005,0
6727.6825,0
6727.7375,0
6727.7925,0
6727.8475,0
6727.9025,0
6727.9575,0
6728.0125,0
6728.0675,0
6728.1224999999995,0
6728.1775,0
6728.2325,0
6728.2875,0
6728.3425,0
6728.3975,0
6728.4525,0
6728.5075,0
6728.5625,0
6728.6175,0
6728.672500000001,0
6728.7275,0
6728.7825,0
6728.8375,0
6728.8925,0
6728.9475,0
6729.0025000000005,0
6729.0575,0
6729.1125,0
6729.1675,0
6729.2225,0
6729.2775,0
6729.3325,0
6729.3875,0
6729.4425,0
6729.4974999999995,0
6729.5525,0
6729.6075,0
6729.6625,0
6729.7175,0
6729.7725,0
6729.8275,0
6729.8825,0
6729.9375,0
6729.9925,0
6730.047500000001,0
6730.1025,0
6730.1575,0
6730.2125,0
6730.2675,0
6730.3225,0
6730.3775000000005,0
6730.4325,0
6730.4875,0
6730.5425,0
6730.5975,0
6730.6525,0
6730.7075,0
6730.7625,0
6730.8175,0
6730.8724999999995,0
6730.9275,0
6730.9825,0
6731.0375,0
6731.0925,0
6731.1475,0
6731.2025,0
6731.2575,0
6731.3125,0
6731.3675,0
6731.422500000001,0
6731.4775,0
6731.5325,0
6731.5875,0
6731.6425,0
6731.6975,0
6731.7525000000005,0
6731.8075,0
6731.8625,0
6731.9175,0
6731.9725,0
6732.0275,0
6732.0825,0
6732.1375,0
6732.1925,0
6732.2474999999995,0
6732.3025,0
6732.3575,0
6732.4125,0
6732.4675,0
6732.5225,0
6732.5775,0
6732.6325,0
6732.6875,0
6732.7425,0
6732.797500000001,0
6732.8525,0
6732.9075,0
6732.9625,0
6733.0175,0
6733.0725,0
6733.1275000000005,0
6733.1825,0
6733.2375,0
6733.2925,0
6733.3475,0
6733.4025,0
6733.4575,0
6733.5125,0
6733.5675,0
6733.6224999999995,0
6733.6775,0
6733.7325,0
6733.7875,0
6733.8425,0
6733.8975,0
6733.9525,0
6734.0075,0
6734.0625,0
6734.1175,0
6734.172500000001,0
6734.2275,0
6734.2825,0
6734.3375,0
6734.3925,0
6734.4475,0
6734.5025000000005,0
6734.5575,0
6734.6125,0
6734.6675,0
6734.7225,0
6734.7775,0
6734.8325,0
6734.8875,0
6734.9425,0
6734.9974999999995,0
6735.0525,0
6735.1075,0
6735.1625,0
6735.2175,0
6735.2725,0
6735.3275,0
6735.3825,0
6735.4375,0
6735.4925,0
6735.547500000001,0
6735.6025,0
6735.6575,0
6735.7125,0
6735.7675,0
6735.8225,0
6735.8775000000005,0
6735.9325,0
6735.9875,0
6736.0425,0
6736.0975,0
6736.1525,0
6736.2075,0
6736.2625,0
6736.3175,0
6736.3724999999995,0
6736.4275,0
6736.4825,0
6736.5375,0
6736.5925,0
6736.6475,0
6736.7025,0
6736.7575,0
6736.8125,0
6736.8675,0
6736.922500000001,0
6736.9775,0
6737.0325,0
6737.0875,0
6737.1425,0
6737.1975,0
6737.2525000000005,0
6737.3075,0
6737.3625,0
6737.4175,0
6737.4725,0
6737.5275,0
6737.5825,0
6737.6375,0
6737.6925,0
6737.7474999999995,0
6737.8025,0
6737.8575,0
6737.9125,0
6737.9675,0
6738.0225,0
6738.0775,0
6738.1325,0
6738.1875,0
6738.2425,0
6738.297500000001,0
6738.3525,0
6738.4075,0
6738.4625,0
6738.5175,0
6738.5725,0
6738.6275000000005,0
6738.6825,0
6738.7375,0
6738.7925,0
6738.8475,0
6738.9025,0
6738.9575,0
6739.0125,0
6739.0675,0
6739.1224999999995,0
6739.1775,0
6739.2325,0
6739.2875,0
6739.3425,0
6739.3975,0
6739.4525,0
6739.5075,0
6739.5625,0
6739.6175,0
6739.672500000001,0
6739.7275,0
6739.7825,0
6739.8375,0
6739.8925,0
6739.9475,0
6740.0025000000005,0
6740.0575,0
6740.1125,0
6740.1675,0
6740.2225,0
6740.2775,0
6740.3325,0
6740.3875,0
6740.4425,0
6740.4974999999995,0
6740.5525,0
6740.6075,0
6740.6625,0
6740.7175,0
6740.7725,0
6740.8275,0
6740.8825,0
6740.9375,0
6740.9925,0
6741.047500000001,0
6741.1025,0
6741.1575,0
6741.2125,0
6741.2675,0
6741.3225,0
6741.3775000000005,0
6741.4325,0
6741.4875,0
6741.5425,0
6741.5975,0
6741.6525,0
6741.7075,0
6741.7625,0
6741.8175,0
6741.8724999999995,0
6741.9275,0
6741.9825,0
6742.0375,0
6742.0925,0
6742.1475,0
6742.2025,0
6742.2575,0
6742.3125,0
6742.3675,0
6742.422500000001,0
6742.4775,0
6742.5325,0
6742.5875,0
6742.6425,0
6742.6975,0
6742.7525000000005,0
6742.8075,0
6742.8625,0
6742.9175,0
6742.9725,0
6743.0275,0
6743.0825,0
6743.1375,0
6743.1925,0
6743.2474999999995,0
6743.3025,0
6743.3575,0
6743.4125,0
6743.4675,0
6743.5225,0
6743.5775,0
6743.6325,0
6743.6875,0
6743.7425,0
6743.797500000001,0
6743.8525,0
6743.9075,0
6743.9625,0
6744.0175,0
6744.0725,0
6744.1275000000005,0
6744.1825,0
6744.2375,0
6744.2925,0
6744.3475,0
6744.4025,0
6744.4575,0
6744.5125,0
6744.5675,0
6744.6224999999995,0
6744.6775,0
6744.7325,0
6744.7875,0
6744.8425,0
6744.8975,0
6744.9525,0
6745.0075,0
6745.0625,0
6745.1175,0
6745.172500000001,0
6745.2275,0
6745.2825,0
6745.3375,0
6745.3925,0
6745.4475,0
6745.5025000000005,0
6745.5575,0
6745.6125,0
6745.6675,0
6745.7225,0
6745.7775,0
6745.8325,0
6745.8875,0
6745.9425,0
6745.9974999999995,0
6746.0525,0
6746.1075,0
6746.1625,0
6746.2175,0
6746.2725,0
6746.3275,0
6746.3825,0
6746.4375,0
6746.4925,0
6746.547500000001,0
6746.6025,0
6746.6575,0
6746.7125,0
6746.7675,0
6746.8225,0
6746.8775000000005,0
6746.9325,0
6746.9875,0
6747.0425,0
6747.0975,0
6747.1525,0
6747.2075,0
6747.2625,0
6747.3175,0
6747.3724999999995,0
6747.4275,0
6747.4825,0
6747.5375,0
6747.5925,0
6747.6475,0
6747.7025,0
6747.7575,0
6747.8125,0
6747.8675,0
6747.922500000001,0
6747.9775,0
6748.0325,0
6748.0875,0
6748.1425,0
6748.1975,0
6748.2525000000005,0
6748.3075,0
6748.3625,0
6748.4175,0
6748.4725,0
6748.5275,0
6748.5825,0
6748.6375,0
6748.6925,0
6748.7474999999995,0
6748.8025,0
6748.8575,0
6748.9125,0
6748.9675,0
6749.0225,0
6749.0775,0
6749.1325,0
6749.1875,0
6749.2425,0
6749.297500000001,0
6749.3525,0
6749.4075,0
6749.4625,0
6749.5175,0
6749.5725,0
6749.6275000000005,0
6749.6825,0
6749.7375,0
6749.7925,0
6749.8475,0
6749.9025,0
6749.9575,0
6750.0125,0
6750.0675,0
6750.1224999999995,0
6750.1775,0
6750.2325,0
6750.2875,0
6750.3425,0
6750.3975,0
6750.4525,0
6750.5075,0
6750.5625,0
6750.6175,0
6750.672500000001,0
6750.7275,0
6750.7825,0
6750.8375,0
6750.8925,0
6750.9475,0
6751.0025000000005,0
6751.0575,0
6751.1125,0
6751.1675,0
6751.2225,0
6751.2775,0
6751.3325,0
6751.3875,0
6751.4425,0
6751.4974999999995,0
6751.5525,0
6751.6075,0
6751.6625,0
6751.7175,0
6751.7725,0
6751.8275,0
6751.8825,0
6751.9375,0
6751.9925,0
6752.047500000001,0
6752.1025,0
6752.1575,0
6752.2125,0
6752.2675,0
6752.3225,0
6752.3775000000005,0
6752.4325,0
6752.4875,0
6752.5425,0
